time_s,q1,q2,q3,q4,q5,q6,dq1,dq2,dq3,dq4,dq5,dq6,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6
7.269633236258897790e-01,-3.805063769847840671e-01,-2.116428502401030559e-02,-3.363103304283918127e-01,1.083947840657226077e-09,-1.255650282650894178e+00,3.805063764587984232e-01,-4.967198132380963724e-16,6.091760565867574253e-04,-4.380336859078105133e-02,1.565109283580064803e-11,4.441254464739350510e-02,-5.059606713891023962e-11,-1.946489318277572817e-13,3.370975459740131394e-03,-8.238369055973890354e-02,3.280550214478957392e-11,8.575466601982557890e-02,-9.945711991986492956e-11
7.285436786772504503e-01,-3.805063769847840116e-01,-2.116331809215636628e-02,-3.363796581614506565e-01,1.083972615912907023e-09,-1.255579987985981472e+00,3.805063764587183206e-01,-8.108803458536813212e-16,6.145183913952964767e-04,-4.393352729243377858e-02,1.570294825386520381e-11,4.454804568385531405e-02,-5.075324156574502553e-11,-2.000585994670540617e-13,3.390215730817743803e-03,-8.233676700524415748e-02,3.281957988897167520e-11,8.572698273639524358e-02,-9.944826490714837185e-11
7.301240337286110105e-01,-3.805063769847840116e-01,-2.116234269307564614e-02,-3.364491915321669580e-01,1.083997473136202849e-09,-1.255509479216184499e+00,3.805063764586379960e-01,-1.126041641584658612e-15,6.198918329030399590e-04,-4.406361057986810797e-02,1.575482600944730848e-11,4.468350241279790691e-02,-5.091038889085205784e-11,-1.987815653499484939e-13,3.410088172099257943e-03,-8.228850088333493351e-02,3.283368082680408008e-11,8.569858905575396257e-02,-9.942756557988567167e-11
7.317043887799716817e-01,-3.805063769847840116e-01,-2.116135877721525213e-02,-3.365189304200731368e-01,1.084022412362303472e-09,-1.255438756412417867e+00,3.805063764585573938e-01,-1.439144091369191365e-15,6.252967146640663271e-04,-4.419361698659511617e-02,1.580672590268438374e-11,4.481891370128642665e-02,-5.106750282311805411e-11,-1.974529801931459162e-13,3.430004525053222640e-03,-8.223947179671506347e-02,3.284759595891459492e-11,8.566947632207420893e-02,-9.940600509614826582e-11
7.332847438313323529e-01,-3.805063769847840116e-01,-2.116036629483372331e-02,-3.365888747027181993e-01,1.084047433625961644e-09,-1.255367819647391192e+00,3.805063764584766250e-01,-1.750105891280066944e-15,6.307331058200715303e-04,-4.432354530818131272e-02,1.585864764001992085e-11,4.495427841402910296e-02,-5.122458200213854680e-11,-1.960724201193602945e-13,3.449964467482597580e-03,-8.218968141831067831e-02,3.286132538932085218e-11,8.563964588608505291e-02,-9.938358412461551980e-11
7.348650988826929131e-01,-3.805063769847840116e-01,-2.115936519608072747e-02,-3.366590242557498946e-01,1.084072536961467312e-09,-1.255296668995606213e+00,3.805063764583954677e-01,-2.058844567777754483e-15,6.362010750020371088e-04,-4.445339434283852864e-02,1.591059092805995201e-11,4.508959541786873582e-02,-5.138162506856511950e-11,-1.946394615900443105e-13,3.469967675256731623e-03,-8.213913142290170388e-02,3.287486921969685543e-11,8.560909909843578136e-02,-9.936030333309351611e-11
7.364454539340535844e-01,-3.805063769847840116e-01,-2.115835543099787650e-02,-3.367293789529189896e-01,1.084097722402646371e-09,-1.255225304533354347e+00,3.805063764583141994e-01,-2.365276978266056318e-15,6.417006903271794656e-04,-4.458316289142675443e-02,1.596255547356931520e-11,4.522486358178252897e-02,-5.153863066410398526e-11,-1.931536814311506806e-13,3.490013822319296567e-03,-8.208782348711309018e-02,3.288822754938015910e-11,8.557783730969502345e-02,-9.933616338855818394e-11
7.380258089854142556e-01,-3.805063769847840116e-01,-2.115733694951955207e-02,-3.367999386660829875e-01,1.084122989982861497e-09,-1.255153726338712250e+00,3.805063764582325980e-01,-2.669319311688510897e-15,6.472320193959139921e-04,-4.471284975745715845e-02,1.601454098346802877e-11,4.536008177688206910e-02,-5.169559743151491378e-11,-1.916146568589473452e-13,3.510102580696276842e-03,-8.203575928940619322e-02,3.290140047537914499e-11,8.554586187035007061e-02,-9.931116495719929489e-11
7.396061640367748158e-01,-3.805063769847840116e-01,-2.115630970147369672e-02,-3.368707032652107358e-01,1.084148339735012766e-09,-1.255081934491538265e+00,3.805063764581507746e-01,-2.970887089165761226e-15,6.527951292888316617e-04,-4.484245374709486948e-02,1.606654716482756266e-11,4.549524887641308302e-02,-5.185252401460979682e-11,-1.900219655058807723e-13,3.530233620503988711e-03,-8.198294051006962957e-02,3.291438809238028602e-11,8.551317413080591900e-02,-9.928530870446356676e-11
7.411865190881354870e-01,-3.805063769847840116e-01,-2.115527363658267074e-02,-3.369416726183866451e-01,1.084173771691536410e-09,-1.255009929073471531e+00,3.805063764580687291e-01,-3.269895164673600347e-15,6.583900865636851648e-04,-4.497197366916191180e-02,1.611857372486719690e-11,4.563036375575534043e-02,-5.200940905825164004e-11,-1.883751854464931048e-13,3.550406609957140660e-03,-8.192936883121049174e-02,3.292719049275546158e-11,8.547977544138432582e-02,-9.925859529509862051e-11
7.427668741394961582e-01,-3.805063769847840116e-01,-2.115422870446404674e-02,-3.370128465918145189e-01,1.084199285884407303e-09,-1.254937710167924880e+00,3.805063764579863506e-01,-3.566257725762275609e-15,6.640169572523924989e-04,-4.510140833514010572e-02,1.617062037095038649e-11,4.576542529242255686e-02,-5.216625120835350967e-11,-1.866738952233844441e-13,3.570621215376951901e-03,-8.187504593674550801e-02,3.293980776656938923e-11,8.544566715232321252e-02,-9.923102539319669157e-11
7.443472291908567184e-01,-3.805063769847840671e-01,-2.115317485463148045e-02,-3.370842250498220505e-01,1.084224882345137097e-09,-1.254865277860084838e+00,3.805063764579038055e-01,-3.859888294316657922e-15,6.696758068580487997e-04,-4.523075655917381532e-02,1.622268681058107143e-11,4.590043236606223404e-02,-5.232304911187741449e-11,-1.849176738732232225e-13,3.590877101199284327e-03,-8.181997351239184146e-02,3.295224000158696595e-11,8.541085061377566567e-02,-9.920259966223853499e-11
7.459275842422173897e-01,-3.805063769847840671e-01,-2.115211203649551563e-02,-3.371558078548650972e-01,1.084250561104775671e-09,-1.254792632236905625e+00,3.805063764578209828e-01,-4.150699727357598604e-15,6.753667003519546507e-04,-4.536001715807291834e-02,1.627477275140009982e-11,4.603538385845552111e-02,-5.247980141683345929e-11,-1.831061009528035534e-13,3.611173929982841677e-03,-8.176415324565816656e-02,3.296448728328077735e-11,8.537532717580903485e-02,-9.917331876513724024e-11
7.475079392935779499e-01,-3.805063769847840671e-01,-2.115104019936444452e-02,-3.372275948675316770e-01,1.084276322193910923e-09,-1.254719773387108050e+00,3.805063764577379382e-01,-4.438604217884681328e-15,6.810897021706565366e-04,-4.548918895131551926e-02,1.632687790118158307e-11,4.617027865351707588e-02,-5.263650677227901119e-11,-1.812387565651428706e-13,3.631511362417397769e-03,-8.170758682583580124e-02,3.297654969483867803e-11,8.533909818840437755e-02,-9.914318336428283428e-11
7.490882943449386211e-01,-3.805063769847840671e-01,-2.114995929244515085e-02,-3.372995859465461321e-01,1.084302165642668977e-09,-1.254646701401174180e+00,3.805063764576546159e-01,-4.723513295759931315e-15,6.868448762129981391e-04,-4.561827076105082895e-02,1.637900196782930285e-11,4.630511563729495378e-02,-5.279316382831780788e-11,-1.793152213856268741e-13,3.651889057332059416e-03,-8.165027594398907573e-02,3.298842731717118453e-11,8.530216500145516856e-02,-9.911219412158561809e-11
7.506686493962992923e-01,-3.805063769847840671e-01,-2.114886926484396343e-02,-3.373717809487737362e-01,1.084328091480714600e-09,-1.254573416371345340e+00,3.805063764575710716e-01,-5.005337828633111319e-15,6.926322858371875696e-04,-4.574726141210194025e-02,1.643114465937312124e-11,4.643989369797045519e-02,-5.294977123609933722e-11,-1.773350766881925426e-13,3.672306671703580959e-03,-8.159222229294672835e-02,3.300012022891923008e-11,8.526452896476689747e-02,-9.908035169852119630e-11
7.522490044476598525e-01,-3.805063769847840671e-01,-2.114777006556751299e-02,-3.374441797292244694e-01,1.084354099737250780e-09,-1.254499918391618341e+00,3.805063764574873053e-01,-5.283988022908360219e-15,6.984519938578753360e-04,-4.587615973196858959e-02,1.648330568396537152e-11,4.657461172585795200e-02,-5.310632764781811344e-11,-1.752979043715516123e-13,3.692763860664706119e-03,-8.153342756729238527e-02,3.301162850646169978e-11,8.522619142805588910e-02,-9.904765675617438244e-11
7.538293594990205237e-01,-3.805063769847840671e-01,-2.114666164352358574e-02,-3.375167821410576252e-01,1.084380190441019772e-09,-1.254426207557741035e+00,3.805063764574032059e-01,-5.559373424752346215e-15,7.043040625432494400e-04,-4.600496455082994651e-02,1.653548474987732973e-11,4.670926861340483210e-02,-5.326283171671314077e-11,-1.732032869854523995e-13,3.713260277512566657e-03,-8.147389346335544291e-02,3.302295222392319182e-11,8.518715374094874837e-02,-9.901410995528369858e-11
7.554097145503811950e-01,-3.805063769847840671e-01,-2.114554394752200805e-02,-3.375895880355857526e-01,1.084406363620303291e-09,-1.254352283967211212e+00,3.805063764573189400e-01,-5.831402921143831275e-15,7.101885536121376298e-04,-4.613367470154734751e-02,1.658768156549563131e-11,4.684386325519123567e-02,-5.341928209706733832e-11,-1.710508077569791112e-13,3.733795573717096222e-03,-8.141362167920179749e-02,3.303409145318170770e-11,8.514741725298120845e-02,-9.897971195628608196e-11
7.569900696017417552e-01,-3.805063769847841226e-01,-2.114441692627548955e-02,-3.376625972622792626e-01,1.084432619302921492e-09,-1.254278147719271042e+00,3.805063764572343965e-01,-6.099984740964976574e-15,7.161055282311289518e-04,-4.626228901966704388e-02,1.663989583931872645e-11,4.697839454792999969e-02,-5.357567744420718461e-11,-1.688400506168853849e-13,3.754369398929506205e-03,-8.135261391462456082e-02,3.304504626387645227e-11,8.510698331359765889e-02,-9.894446341936129415e-11
7.585704246531023154e-01,-3.805063769847841226e-01,-2.114328052840052860e-02,-3.377358096687700373e-01,1.084458957516234200e-09,-1.254203798914905299e+00,3.805063764571495755e-01,-6.365026456134148338e-15,7.220550470117049514e-04,-4.639080634342292175e-02,1.669212727995336463e-11,4.711286139046651222e-02,-5.373201641450227169e-11,-1.665706002259636745e-13,3.774981400990784150e-03,-8.129087187113444302e-02,3.305581672341556273e-11,8.506585327214978565e-02,-9.890836500447636915e-11
7.601507797044629866e-01,-3.805063769847841226e-01,-2.114213470241825890e-02,-3.378092251008564806e-01,1.084485378287140914e-09,-1.254129237656836704e+00,3.805063764570645879e-01,-6.626434982780628755e-15,7.280371700073873546e-04,-4.651922551373920828e-02,1.674437559611107262e-11,4.724726268377851118e-02,-5.388829766536505957e-11,-1.642420420014438182e-13,3.795631225940242909e-03,-8.122839725195092619e-02,3.306640289698415422e-11,8.502402847789634899e-02,-9.887141737143099201e-11
7.617311347558235468e-01,-3.805063769847841226e-01,-2.114097939675536539e-02,-3.378828434025070715e-01,1.084511881642080602e-09,-1.254054464049522810e+00,3.805063764569792673e-01,-6.884116582460750772e-15,7.340519567108946385e-04,-4.664754537423319164e-02,1.679664049660463249e-11,4.738159733097598719e-02,-5.404451985525061127e-11,-1.618539621434272749e-13,3.816318518024092339e-03,-8.116519176199214758e-02,3.307680484755199063e-11,8.498151028000172635e-02,-9.883362117990150734e-11
7.633114898071842180e-01,-3.805063769847841226e-01,-2.113981455974495507e-02,-3.379566644158651934e-01,1.084538467607033146e-09,-1.253979478199154673e+00,3.805063764568937246e-01,-7.137976863416169891e-15,7.400994660513185528e-04,-4.677576477121786480e-02,1.684892169034460166e-11,4.751586423730104480e-02,-5.420068164365647646e-11,-1.594059476613466802e-13,3.837042919704068689e-03,-8.110125710786605935e-02,3.308702263588161428e-11,8.493830002753559316e-02,-9.879497708948651775e-11
7.648918448585448893e-01,-3.805063769847841781e-01,-2.113864013962744870e-02,-3.380306879812529641e-01,1.084565136207517275e-09,-1.253904280213649081e+00,3.805063764568079043e-01,-7.387920781873787037e-15,7.461797563913077956e-04,-4.690388255370455534e-02,1.690121888633581671e-11,4.765006231012764576e-02,-5.435678169112249765e-11,-1.568975864004549122e-13,3.857804071666075252e-03,-8.103659499786049214e-02,3.309705632053621700e-11,8.489439906947164605e-02,-9.875548575975131888e-11
7.664721999099054495e-01,-3.805063769847841781e-01,-2.113745608455148972e-02,-3.381049139371756218e-01,1.084591887468592217e-09,-1.253828870202650547e+00,3.805063764567219731e-01,-7.633852643387488934e-15,7.522928855242696881e-04,-4.703189757340562466e-02,1.695353179367393289e-11,4.778419045896158124e-02,-5.451281865923093940e-11,-1.543284670683434397e-13,3.878601612828889815e-03,-8.097120714193384305e-02,3.310690595788776978e-11,8.484980875468713102e-02,-9.871514785027330388e-11
7.680525549612661207e-01,-3.805063769847842337e-01,-2.113626234257482903e-02,-3.381793421203259653e-01,1.084618721414857705e-09,-1.253753248277523324e+00,3.805063764566357087e-01,-7.875676104222083874e-15,7.584389106715849673e-04,-4.715980868473713949e-02,1.700586012154197637e-11,4.791824759544027756e-02,-5.466879121060644306e-11,-1.516981792614808902e-13,3.899435180352887713e-03,-8.090509525170545835e-02,3.311657160212498442e-11,8.480453043196171936e-02,-9.867396402068672166e-11
7.696329100126267919e-01,-3.805063769847842337e-01,-2.113505886166525474e-02,-3.382539723655884067e-01,1.084645638070453971e-09,-1.253677414551351399e+00,3.805063764565491669e-01,-8.113294172778915363e-15,7.646178884798352643e-04,-4.728761474482139765e-02,1.705820357920688045e-11,4.805223263333262274e-02,-5.482469800891618193e-11,-1.490063134917795379e-13,3.920304409648806519e-03,-8.083826104044589123e-02,3.312605330526148836e-11,8.475856544997670272e-02,-9.863193493072787453e-11
7.712132650639873521e-01,-3.805063769847842337e-01,-2.113384558970147695e-02,-3.383288045060433569e-01,1.084672637459061747e-09,-1.253601369138932720e+00,3.805063764564624029e-01,-8.346609211063635654e-15,7.708298750180446772e-04,-4.741531461348955784e-02,1.711056187601607669e-11,4.818614448853878601e-02,-5.498053771887004863e-11,-1.462524612131820869e-13,3.941208934386554973e-03,-8.077070622306747882e-02,3.313535111714400603e-11,8.471191515731434085e-02,-9.858906124028062606e-11
7.727936201153480233e-01,-3.805063769847842337e-01,-2.113262247447406095e-02,-3.384038383729716659e-01,1.084699719603902476e-09,-1.253525112156776755e+00,3.805063764563753614e-01,-8.575522936195964040e-15,7.770749257749366310e-04,-4.754290715328429034e-02,1.716293472139406016e-11,4.831998207909017629e-02,-5.513630900622097172e-11,-1.434362148482696340e-13,3.962148386504046188e-03,-8.070243251611444735e-02,3.314446508546044324e-11,8.466458090245677914e-02,-9.854534360942114641e-11
7.743739751667086946e-01,-3.805063769847842337e-01,-2.113138946368633975e-02,-3.384790737958585094e-01,1.084726884527738927e-09,-1.253448643723102274e+00,3.805063764562881534e-01,-8.799936421961499310e-15,7.833530956562017970e-04,-4.767039122946224033e-02,1.721532182483897407e-11,4.845374432514910901e-02,-5.529201053776516136e-11,-1.405571678148891703e-13,3.983122396216071635e-03,-8.063344163775340578e-02,3.315339525574827534e-11,8.461656403378536861e-02,-9.850078269846373032e-11
7.759543302180692548e-01,-3.805063769847842892e-01,-2.113014650495533692e-02,-3.385545106023978845e-01,1.084754132252873956e-09,-1.253371963957831792e+00,3.805063764562006123e-01,-9.019750100405690521e-15,7.896644389817847678e-04,-4.779776570999669932e-02,1.726772289591925905e-11,4.858743014900884089e-02,-5.544764098134262622e-11,-1.376149145527981972e-13,4.004130592023219352e-03,-8.056373530776342329e-02,3.316214167140271557e-11,8.456786589957979161e-02,-9.845537916800574929e-11
7.775346852694299260e-01,-3.805063769847842892e-01,-2.112889354581270335e-02,-3.386301486184973286e-01,1.084781462801151958e-09,-1.253295072982589797e+00,3.805063764561128492e-01,-9.234863763469822497e-15,7.960090094831790818e-04,-4.792502946558001298e-02,1.732013764427023461e-11,4.872103847509320906e-02,-5.560319900583755477e-11,-1.346090505503268116e-13,4.025172600720806036e-03,-8.049331524752617595e-02,3.317070437368502568e-11,8.451848784801707648e-02,-9.840913367897326276e-11
7.791150403207905972e-01,-3.805063769847842892e-01,-2.112763053370562624e-02,-3.387059876682812498e-01,1.084808876193958652e-09,-1.253217970920698754e+00,3.805063764560248640e-01,-9.445176564669246404e-15,8.023868603007411121e-04,-4.805218136962628034e-02,1.737256577959074511e-11,4.885456822995664500e-02,-5.575868328117897448e-11,-1.315391723710541039e-13,4.046248047407869849e-03,-8.042218318001649602e-02,3.317908340173098162e-11,8.446843122717100083e-02,-9.836204689266644846e-11
7.806953953721511574e-01,-3.805063769847843447e-01,-2.112635741599779363e-02,-3.387820275740962006e-01,1.084836372452220880e-09,-1.253140657897175769e+00,3.805063764559366013e-01,-9.650587020813779680e-15,8.087980439810175080e-04,-4.817922029827368530e-02,1.742500701163982201e-11,4.898801834228391772e-02,-5.591409247834133986e-11,-1.284048776804964961e-13,4.067356555496183176e-03,-8.035034082979193581e-02,3.318727879255913239e-11,8.441769738501102294e-02,-9.831411947080505856e-11
7.822757504235118287e-01,-3.805063769847843447e-01,-2.112507413997032069e-02,-3.388582681565148191e-01,1.084863951596406607e-09,-1.253063134038729487e+00,3.805063764558481165e-01,-9.850993013770172759e-15,8.152426124740827203e-04,-4.830614513038707786e-02,1.747746105023331050e-11,4.912138774288992565e-02,-5.606942526934510760e-11,-1.252057652728108480e-13,4.088497746719289665e-03,-8.027778992298348348e-02,3.319529058107934325e-11,8.436628766940156010e-02,-9.826535207557395339e-11
7.838561054748723889e-01,-3.805063769847843447e-01,-2.112378065282269693e-02,-3.389347092343398815e-01,1.084891613646525538e-09,-1.252985399473756978e+00,3.805063764557594097e-01,-1.004629179226691080e-14,8.217206171308965830e-04,-4.843295474756047908e-02,1.752992760524057696e-11,4.925467536471963420e-02,-5.622468032725774473e-11,-1.219414350975065742e-13,4.109671241141605452e-03,-8.020453218728525180e-02,3.320311880010124855e-11,8.431420342810115598e-02,-9.821574536966881607e-11
7.854364605262330601e-01,-3.805063769847844002e-01,-2.112247690167372641e-02,-3.390113506246087982e-01,1.084919358622129122e-09,-1.252907454332338855e+00,3.805063764556704253e-01,-1.023637997374122106e-14,8.282321087006736058e-04,-4.855964803411953051e-02,1.758240638658120341e-11,4.938788014284792305e-02,-5.637985632619443299e-11,-1.186114882861657897e-13,4.130876657167529935e-03,-8.013056935194463881e-02,3.321076348034274961e-11,8.426144600876159241e-02,-9.816530001634154406e-11
7.870168155775937313e-01,-3.805063769847844002e-01,-2.112116283356249916e-02,-3.390881921425983325e-01,1.084947186542309927e-09,-1.252829298746238162e+00,3.805063764555812189e-01,-1.042115354622824015e-14,8.347771373282643001e-04,-4.868622387712379096e-02,1.763489710422162718e-11,4.952100101447921149e-02,-5.653495194131887019e-11,-1.152155271791718106e-13,4.152113611550585157e-03,-8.005590314775222482e-02,3.321822465043855805e-11,8.420801675892707061e-02,-9.811401667944602844e-11
7.885971706289542915e-01,-3.805063769847843447e-01,-2.111983839544932795e-02,-3.391652336018282088e-01,1.084975097425702057e-09,-1.252750932848895271e+00,3.805063764554917349e-01,-1.060050787029249892e-14,8.413557525515575394e-04,-4.881268116636946347e-02,1.768739946817194195e-11,4.965403691894754862e-02,-5.668996584884456263e-11,-1.117531553524446218e-13,4.173381719402626325e-03,-7.998053530703203018e-02,3.322550233694888110e-11,8.415391702603335078e-02,-9.806189602348392025e-11
7.901775256803149627e-01,-3.805063769847844002e-01,-2.111850353421672669e-02,-3.392424748140659974e-01,1.085003091290482188e-09,-1.252672356775424545e+00,3.805063764554019734e-01,-1.077433768100161145e-14,8.479680032988885568e-04,-4.893901879439151170e-02,1.773991318848254709e-11,4.978698679771629415e-02,-5.684489672603556831e-11,-1.082239776441795258e-13,4.194680594203031507e-03,-7.990446756363107916e-02,3.323259656436791318e-11,8.409914815740691940e-02,-9.800893871365008667e-11
7.917578807316756340e-01,-3.805063769847844002e-01,-2.111715819667036448e-02,-3.393199155893311669e-01,1.085031168154367906e-09,-1.252593570662613010e+00,3.805063764553120453e-01,-1.094253708994228797e-14,8.546139378864707958e-04,-4.906523565646626894e-02,1.779243797524095201e-11,4.991984959437792413e-02,-5.699974325120783463e-11,-1.046276001815882022e-13,4.216009847807967656e-03,-7.982770165290974107e-02,3.323950735513266346e-11,8.404371150026421211e-02,-9.795514541587864877e-11
7.933382357830361942e-01,-3.805063769847844557e-01,-2.111580232954004058e-02,-3.393975557358995254e-01,1.085059328034619576e-09,-1.252514574648914136e+00,3.805063764552218397e-01,-1.110499958727856760e-14,8.612936040158362169e-04,-4.919133065061372795e-02,1.784497353856849003e-11,5.005262425465401011e-02,-5.715450410373034869e-11,-1.009636304076429728e-13,4.237369090459679188e-03,-7.975023931173116920e-02,3.324623472963157660e-11,8.398760840171072550e-02,-9.790051679688851521e-11
7.949185908343968654e-01,-3.805063769847844557e-01,-2.111443587948065581e-02,-3.394753950603075499e-01,1.085087570948038270e-09,-1.252435368874446953e+00,3.805063764551314121e-01,-1.126161804385226312e-14,8.680070487712903500e-04,-4.931730267759987241e-02,1.789751958861709694e-11,5.018530972639483057e-02,-5.730917796402631343e-11,-9.723167710782067592e-14,4.258757930795781764e-03,-7.967208227845153090e-02,3.325277870621331513e-11,8.393084020874017059e-02,-9.784505352422936837e-11
7.964989458857575366e-01,-3.805063769847845112e-01,-2.111305879307319097e-02,-3.395534333673566607e-01,1.085115896910968457e-09,-1.252355953480990269e+00,3.805063764550407068e-01,-1.141228471332578006e-14,8.747543186173868624e-04,-4.944315064093916107e-02,1.795007583556612504e-11,5.031790495957941256e-02,-5.746376351357473088e-11,-9.343135043684526541e-14,4.280175975858635865e-03,-7.959323229290950208e-02,3.325913930119552235e-11,8.387340826823362627e-02,-9.778875626632724968e-11
7.980793009371180968e-01,-3.805063769847845112e-01,-2.111167101682569214e-02,-3.396316704601176628e-01,1.085144305939295520e-09,-1.252276328611981793e+00,3.805063764549497796e-01,-1.155689123436714472e-14,8.815354593964121015e-04,-4.956887344689672042e-02,1.800264198961908936e-11,5.045040890631511538e-02,-5.761825943491151374e-11,-8.956226194542427587e-14,4.301622831104703025e-03,-7.951369109641642785e-02,3.326531652887372748e-11,8.381531392695885929e-02,-9.773162569253061036e-11
7.996596559884787681e-01,-3.805063769847845112e-01,-2.111027249717424212e-02,-3.397101061399350197e-01,1.085172798048446998e-09,-1.252196494412513017e+00,3.805063764548586303e-01,-1.169532863287724878e-14,8.883505163258866586e-04,-4.969447000449074558e-02,1.805521776100051724e-11,5.058282052083769992e-02,-5.777266441163124957e-11,-8.562402460698704210e-14,4.323098100413976658e-03,-7.943346043174566440e-02,3.327131040153011506e-11,8.375655853156924180e-02,-9.767366247315597436e-11
8.012400110398393283e-01,-3.805063769847845112e-01,-2.110886318048396659e-02,-3.397887402064311835e-01,1.085201373253392999e-09,-1.252116451029326338e+00,3.805063764547671479e-01,-1.182748732425937687e-14,8.951995339960805952e-04,-4.981993922549476927e-02,1.810780285995275918e-11,5.071513875951097483e-02,-5.792697712838864835e-11,-8.161625284441246781e-14,4.344601386099406805e-03,-7.935254204312260085e-02,3.327712092944249465e-11,8.369714342860311296e-02,-9.761486727953393738e-11
8.028203660911999995e-01,-3.805063769847845667e-01,-2.110744301305001250e-02,-3.398675724575110912e-01,1.085230031568645372e-09,-1.252036198610812612e+00,3.805063764546754990e-01,-1.195325711573100449e-14,9.020825563675461236e-04,-4.994528002443995168e-02,1.816039699673281584e-11,5.084736258082660221e-02,-5.808119627090008698e-11,-7.753856255674809784e-14,4.366132288916378668e-03,-7.927093767621436193e-02,3.328274812089325127e-11,8.363706996448294628e-02,-9.755524078405494611e-11
8.044007211425606707e-01,-3.805063769847845667e-01,-2.110601194109855763e-02,-3.399466026893664394e-01,1.085258773008258537e-09,-1.251955737307005601e+00,3.805063764545835725e-01,-1.207252720867775264e-14,9.089996267686626481e-04,-5.007049131861738417e-02,1.821299988160923607e-11,5.097949094540412535e-02,-5.823532052594558679e-11,-7.339057114592690594e-14,4.387690408072231901e-03,-7.918864907811920539e-02,3.328819198217828272e-11,8.357633948551441982e-02,-9.749478366021521971e-11
8.059810761939212309e-01,-3.805063769847846222e-01,-2.110456991078781680e-02,-3.400258306964799582e-01,1.085287597585827621e-09,-1.251875067269581532e+00,3.805063764544914240e-01,-1.218518620104956227e-14,9.159507878931975270e-04,-5.019557202808033053e-02,1.826561122485893749e-11,5.111152281599050384e-02,-5.838934858137035153e-11,-6.917189754346652557e-14,4.409275341235769502e-03,-7.910567799735652994e-02,3.329345251761604697e-11,8.351495333788562514e-02,-9.743349658266259369e-11
8.075614312452819021e-01,-3.805063769847845667e-01,-2.110311686820902366e-02,-3.401052562716299077e-01,1.085316505314492181e-09,-1.251794188651852879e+00,3.805063764543989979e-01,-1.229112208979910597e-14,9.229360817978826638e-04,-5.032052107564641968e-02,1.831823073676409805e-11,5.124345715746012747e-02,-5.854327912608668675e-11,-6.488216223716080673e-14,4.430886684546841287e-03,-7.902202618385611999e-02,3.329852972955657704e-11,8.345291286766624850e-02,-9.737138022724238968e-11
8.091417862966425734e-01,-3.805063769847846222e-01,-2.110165275938744728e-02,-3.401848792058943527e-01,1.085345496206932274e-09,-1.251713101608766587e+00,3.805063764543064053e-01,-1.239022227336233737e-14,9.299555499000060604e-04,-5.044533738689988694e-02,1.837085812760907353e-11,5.137529293681453862e-02,-5.869711085007600305e-11,-6.052098729775601202e-14,4.452524032625928239e-03,-7.893769538894802873e-02,3.330342361839067055e-11,8.339021942080686312e-02,-9.730843527104341440e-11
8.107221413480031336e-01,-3.805063769847846222e-01,-2.110017753028342949e-02,-3.402646992886557697e-01,1.085374570275369910e-09,-1.251631806296901184e+00,3.805063764542135352e-01,-1.248237355418116424e-14,9.370092329750177905e-04,-5.057001989019384303e-02,1.842349310767729880e-11,5.150702912318226578e-02,-5.885084244439072901e-11,-5.608799640561358323e-14,4.474186978583775433e-03,-7.885268736535204492e-02,3.330813418255892401e-11,8.332687434313791608e-02,-9.724466239244375189e-11
8.123024963993638048e-01,-3.805063769847846777e-01,-2.109869112679335634e-02,-3.403447163076049886e-01,1.085403727531570283e-09,-1.251550302874461895e+00,3.805063764541203875e-01,-1.256746214126827348e-14,9.440971711541514769e-04,-5.069456751665236960e-02,1.847613538724818917e-11,5.163866468781864311e-02,-5.900447260115645665e-11,-5.158281487735649952e-14,4.495875114031034486e-03,-7.876700386716703473e-02,3.331266141856092880e-11,8.326287898036900670e-02,-9.718006227115665908e-11
8.138828514507244760e-01,-3.805063769847846777e-01,-2.109719349475071976e-02,-3.404249300487460217e-01,1.085432967986840126e-09,-1.251468591501277983e+00,3.805063764540270177e-01,-1.264537365281407033e-14,9.512194039220620316e-04,-5.081897920017273279e-02,1.852878467659411922e-11,5.177019860410558144e-02,-5.915800001357398352e-11,-4.700506969249645058e-14,4.517588029087960672e-03,-7.868064664986082479e-02,3.331700532096449937e-11,8.319823467808815098e-02,-9.711463558827650020e-11
8.154632065020850362e-01,-3.805063769847846777e-01,-2.109568457992713059e-02,-3.405053402964000608e-01,1.085462291652028533e-09,-1.251386672338800521e+00,3.805063764539334259e-01,-1.271599311883564801e-14,9.583759701144771654e-04,-5.094325387742753425e-02,1.858144068597734672e-11,5.190162984755140874e-02,-5.931142337592166505e-11,-4.235438952004312468e-14,4.539325312394110017e-03,-7.859361747025919720e-02,3.332116588241486914e-11,8.313294278176069918e-02,-9.704838302632448725e-11
8.170435615534457074e-01,-3.805063769847847333e-01,-2.109416432803331784e-02,-3.405859468332103068e-01,1.085491698537526961e-09,-1.251304545550096403e+00,3.805063764538396121e-01,-1.277920498386778162e-14,9.655669079158653778e-04,-5.106739048786688301e-02,1.863410312564700117e-11,5.203295739579070350e-02,-5.946474138355761168e-11,-3.763040474509248151e-14,4.561086551118091921e-03,-7.850591808653584192e-02,3.332514309364400928e-11,8.306700463672894719e-02,-9.698130526929476949e-11
